user_id,age,sex,last_month_salary,number_dependents
1297,44,M,12975,0
1298,70,F,4360,1
1299,26,F,1550,0
1300,86,M,6200,1
1301,87,F,3400,0
1302,45,M,14166,2
1303,33,M,4577,0
1304,34,F,5974,1
1305,33,M,5300,3
1306,69,F,9167,0
1307,56,M,17906,3
1308,51,M,4333,2
1309,37,M,2500,0
1310,43,F,3000,0
1311,50,M,5258,2
1312,25,M,,
1313,34,F,8400,3
1314,74,M,2524,1
1315,54,M,8916,0
1316,41,F,,0
1317,56,M,5600,1
1318,47,F,,0
1319,66,F,,1
1320,30,M,3166,0
1321,67,F,5000,0
1322,45,M,3333,0
1323,29,M,5800,2
1324,71,F,3500,0
1325,62,M,3300,0
1326,38,F,3351,2
1327,53,M,,0
1328,32,M,,0
1329,54,M,2200,1
1330,30,F,4570,1
1331,71,M,,0
1332,50,M,6930,0
1333,61,F,3400,0
1334,50,M,2216,1
1335,71,M,,
1336,60,F,2500,0
1337,60,M,865,0
1338,77,F,,
1339,50,F,,0
1340,31,M,15800,1
1341,70,F,2000,0
1342,60,M,2900,0
1343,55,M,6500,0
1344,83,F,1700,0
1345,78,M,4759,0
1346,57,F,,0
1347,61,M,1599,1
1348,85,M,,0
1349,53,M,5527,2
1350,53,F,,0
1351,61,M,13458,2
1352,46,M,5700,0
1353,38,F,7890,2
1354,64,M,9000,0
1355,45,M,5209,3
1356,32,F,10416,2
1357,39,M,1200,0
1358,51,F,4675,2
1359,58,F,12041,1
1360,32,M,8375,0
1361,50,F,4583,3
1362,78,M,4188,0
1363,40,M,2704,0
1364,60,F,8000,2
1365,38,M,7654,2
1366,65,F,7000,0
1367,54,M,6760,0
1368,63,M,5817,0
1369,56,M,3100,0
1370,58,F,7221,2
1371,64,M,,0
1372,43,M,6641,0
1373,84,F,4583,0
1374,37,M,1916,2
1375,38,M,8950,0
1376,59,F,4200,0
1377,29,M,2500,0
1378,26,F,900,0
1379,43,F,20500,2
1380,63,M,,0
1381,67,F,11100,1
1382,70,M,3500,0
1383,37,M,6300,3
1384,42,F,,0
1385,64,M,11360,0
1386,30,F,2131,0
1387,45,M,5600,0
1388,51,M,2500,0
1389,58,M,17500,0
1390,72,F,3259,0
1391,49,M,7200,1
1392,27,M,800,2
1393,44,F,8400,0
1394,62,M,4583,1
1395,54,M,2210,0
1396,50,F,11583,2
1397,36,M,5466,0
1398,61,F,8999,2
1399,77,F,5000,0
1400,44,M,4097,2
1401,34,F,3750,0
1402,88,M,1950,0
1403,44,M,6666,0
1404,56,F,3300,0
1405,42,M,16908,4
1406,27,F,7900,1
1407,66,M,,0
1408,28,M,1458,0
1409,76,M,0,0
1410,36,F,6250,2
1411,36,M,14175,0
1412,55,M,1746,0
1413,57,F,,0
1414,63,M,18800,1
1415,80,M,299,0
1416,59,F,7125,0
1417,52,M,2600,0
1418,34,F,2500,1
1419,28,F,,0
1420,65,M,809,0
1421,45,F,2768,2
1422,68,M,4338,2
1423,69,M,3000,0
1424,48,F,6000,4
1425,36,M,1400,0
1426,36,F,3016,2
1427,50,M,,0
1428,64,M,11859,0
1429,55,M,3619,0
1430,43,F,,1
1431,53,M,,
1432,31,M,5436,0
1433,60,F,,0
1434,43,M,9825,3
1435,44,M,7872,3
1436,36,F,,2
1437,56,M,17800,1
1438,50,F,8900,2
1439,44,F,6371,2
1440,58,M,833,0
1441,44,F,9166,0
1442,64,M,10000,0
1443,76,M,2415,0
1444,42,F,4000,4
1445,60,M,,0
1446,42,F,,0
1447,47,M,5600,2
1448,70,M,11819,0
1449,39,M,4885,1
1450,45,F,4762,4
1451,79,M,,0
1452,74,M,1669,0
1453,38,F,4750,2
1454,60,M,4200,0
1455,39,M,6666,1
1456,45,F,16667,4
1457,25,M,5500,0
1458,30,F,1900,0
1459,87,F,2000,0
1460,25,M,3800,0
1461,54,F,5500,2
1462,59,M,10500,0
1463,47,M,0,0
1464,32,F,5833,0
1465,52,M,1200,2
1466,40,F,5343,0
1467,80,M,4664,0
1468,48,M,8500,0
1469,51,M,7844,0
1470,36,F,9086,0
1471,44,M,3021,0
1472,57,M,11000,1
1473,55,F,,0
1474,63,M,2500,0
1475,60,M,6882,0
1476,84,F,,
1477,49,M,6400,1
1478,75,F,2473,0
1479,24,F,4333,0
1480,54,M,12910,1
1481,61,F,4500,0
1482,56,M,,0
1483,33,M,3069,1
1484,62,F,15761,2
1485,50,M,,0
1486,52,F,3540,3
1487,67,M,,0
1488,67,M,14067,2
1489,45,M,5500,0
1490,85,F,,0
1491,41,M,7730,5
1492,61,M,5890,0
1493,43,F,5958,4
1494,43,M,16250,1
1495,53,M,4250,1
1496,54,F,,3
1497,53,M,6400,0
1498,50,F,4000,0
1499,78,F,3464,0
1500,42,M,9730,3
1501,64,F,2500,0
1502,60,M,11210,0
1503,42,M,1400,0
1504,68,F,,0
1505,53,M,8157,2
1506,43,F,7668,3
1507,35,M,0,2
1508,59,M,,0
1509,64,M,6900,1
1510,61,F,,0
1511,60,M,6750,2
1512,42,M,5050,2
1513,38,F,6400,0
1514,34,M,4883,1
1515,67,M,2500,0
1516,38,F,2768,3
1517,56,M,3600,0
1518,51,F,9000,3
1519,46,F,,4
1520,57,M,5999,0
1521,64,F,1554,0
1522,58,M,4637,0
1523,55,M,3200,0
1524,40,F,3709,1
1525,64,M,,0
1526,38,F,7083,2
1527,62,M,3000,0
1528,62,M,10312,1
1529,54,M,12400,2
1530,44,F,,0
1531,53,M,6375,3
1532,67,M,,0
1533,41,F,3750,0
1534,65,M,6582,3
1535,54,M,8050,2
1536,28,F,6000,0
1537,36,M,8125,2
1538,33,F,3400,2
1539,59,F,6316,0
1540,52,M,8558,2
1541,78,F,10416,0
1542,37,M,7100,3
1543,49,M,8335,1
1544,66,F,5500,0
1545,41,M,3400,2
1546,40,F,3500,0
1547,53,M,,0
1548,49,M,14583,0
1549,52,M,5583,0
1550,50,F,,0
1551,33,M,1300,0
1552,48,M,2824,2
1553,37,F,2700,0
1554,46,M,5290,4
1555,68,M,10500,0
1556,47,F,5000,2
1557,60,M,,0
1558,67,F,6300,1
1559,62,F,5700,0
1560,51,M,14700,2
1561,63,F,9166,0
1562,44,M,5566,1
1563,46,M,3866,2
1564,41,F,8625,3
1565,32,M,4165,0
1566,64,F,941,4
1567,61,M,7500,0
1568,38,M,,3
1569,38,M,6417,2
1570,30,F,1200,0
1571,31,M,5800,0
1572,29,M,5000,0
1573,28,F,2096,0
1574,80,M,,0
1575,39,M,10945,2
1576,65,F,,1
1577,34,M,6213,3
1578,49,F,8400,3
1579,43,F,,1
1580,39,M,9820,3
1581,29,F,0,0
1582,74,M,,0
1583,58,M,5878,0
1584,60,F,,
1585,64,M,6500,0
1586,67,F,,0
1587,75,M,1292,0
1588,46,M,,0
1589,57,M,,0
1590,26,F,5731,0
1591,46,M,950,1
1592,43,M,9200,2
1593,86,F,3783,0
1594,55,M,5733,2
1595,45,M,2600,0
1596,34,F,,0
1597,48,M,8750,2
1598,40,F,4500,2
1599,66,F,4250,0
1600,52,M,2400,1
1601,46,F,,2
1602,53,M,8750,2
1603,56,M,,
1604,54,F,6250,0
1605,57,M,,0
1606,35,F,,0
1607,71,M,2330,0
1608,61,M,9400,0
1609,47,M,,0
1610,54,F,5300,0
1611,49,M,,
1612,35,M,,0
1613,45,F,3750,0
1614,63,M,,0
1615,59,M,7026,3
1616,53,F,5559,0
1617,63,M,,0
1618,55,F,4600,6
1619,74,F,,0
1620,50,M,3800,0
1621,37,F,,0
1622,47,M,,0
1623,73,M,3400,0
1624,39,F,5084,4
1625,62,M,6500,0
1626,66,F,,0
1627,30,M,,0
1628,52,M,6699,0
1629,51,M,6748,0
1630,62,F,5650,0
1631,66,M,7250,0
1632,58,M,5355,0
1633,55,F,12466,3
1634,33,M,,
1635,53,M,,
1636,56,F,,0
1637,72,M,1,0
1638,52,F,12000,1
1639,30,F,1649,0
1640,67,M,9500,0
1641,43,F,11000,3
1642,48,M,3170,0
1643,73,M,,0
1644,47,F,9166,0
1645,75,M,,0
1646,58,F,4350,1
1647,88,M,9763,0
1648,28,M,4161,0
1649,84,M,4500,0
1650,35,F,6790,1
1651,66,M,4597,0
1652,50,M,,
1653,40,F,5018,2
1654,38,M,,0
1655,38,M,8333,0
1656,49,F,5066,0
1657,40,M,5752,2
1658,59,F,4100,1
1659,39,F,,0
1660,30,M,4300,2
1661,38,F,4200,0
1662,37,M,7340,3
1663,83,M,2237,1
1664,53,F,,0
1665,58,M,4600,1
1666,64,F,9649,1
1667,75,M,,0
1668,52,M,10833,0
1669,54,M,,0
1670,65,F,1801,0
1671,69,M,,0
1672,38,M,3749,0
1673,33,F,8500,0
1674,26,M,3400,0
1675,47,M,,0
1676,46,F,7000,2
1677,35,M,,1
1678,70,F,5503,0
1679,35,F,,2
1680,24,M,4400,1
1681,67,F,,
1682,70,M,,0
1683,62,M,5604,1
1684,80,F,10000,1
1685,48,M,4250,0
1686,54,F,6416,2
1687,36,M,2768,0
1688,63,M,6824,0
1689,55,M,4600,0
1690,47,F,3299,4
1691,40,M,5926,1
1692,50,M,12666,1
1693,57,F,12417,0
1694,36,M,3218,0
1695,64,M,10083,0
1696,34,F,3600,0
1697,51,M,2400,0
1698,56,F,,0
1699,52,F,4266,0
1700,32,M,3500,2
1701,53,F,3433,3
1702,55,M,13000,3
1703,39,M,50000,2
1704,63,F,,0
1705,40,M,9000,2
1706,63,F,5650,0
1707,42,M,,0
1708,58,M,1040,0
1709,82,M,8459,0
1710,35,F,13595,1
1711,40,M,8750,3
1712,35,M,2416,0
1713,38,F,11034,0
1714,24,M,0,0
1715,36,M,2800,0
1716,78,F,,0
1717,64,M,6116,0
1718,71,F,,0
1719,45,F,,0
1720,34,M,22694,1
1721,37,F,5871,2
1722,72,M,5916,0
1723,50,M,16850,1
1724,55,F,9167,0
1725,54,M,9833,3
1726,66,F,4123,2
1727,78,M,1457,0
1728,84,M,,0
1729,61,M,4000,0
1730,27,F,3000,0
1731,58,M,8800,2
1732,74,M,7900,0
1733,51,F,1400,1
1734,53,M,8500,3
1735,92,M,4166,0
1736,40,F,8000,2
1737,73,M,8900,1
1738,70,F,10500,0
1739,43,F,7200,2
1740,59,M,14117,1
1741,57,F,2556,0
1742,73,M,4999,0
1743,59,M,4832,0
1744,39,F,9583,0
1745,53,M,4166,0
1746,41,F,2200,1
1747,66,M,3600,0
1748,73,M,,0
1749,48,M,,
1750,63,F,3770,0
1751,49,M,7666,2
1752,66,M,19666,0
1753,62,F,10666,1
1754,37,M,7933,2
1755,25,M,254,1
1756,41,F,3000,1
1757,35,M,3000,4
1758,51,F,,0
1759,55,F,10500,2
1760,47,M,6290,0
1761,47,F,5000,2
1762,73,M,2500,0
1763,63,M,19000,0
1764,67,F,,
1765,51,M,,0
1766,44,F,7520,2
1767,36,M,4000,2
1768,71,M,5000,0
1769,38,M,9450,0
1770,60,F,,0
1771,43,M,,0
1772,45,M,2355,3
1773,62,F,,0
1774,60,M,5191,0
1775,66,M,11594,1
1776,39,F,8000,0
1777,59,M,,0
1778,56,F,,0
1779,56,F,8390,0
1780,31,M,3500,0
1781,40,F,3200,0
1782,23,M,0,0
1783,45,M,6818,2
1784,63,F,,0
1785,41,M,8500,3
1786,61,F,3850,0
1787,53,M,,0
1788,61,M,11500,0
1789,43,M,2746,0
1790,65,F,4639,0
1791,23,M,200,0
1792,22,M,864,0
1793,35,F,100,0
1794,35,M,3175,0
1795,80,M,10827,0
1796,76,F,2444,0
1797,47,M,5000,0
1798,61,F,2846,0
1799,51,F,15000,0
1800,54,M,3800,0
1801,27,F,1800,0
1802,40,M,4200,1
1803,52,M,10557,2
1804,37,F,,0
1805,37,M,30200,1
1806,45,F,11390,1
1807,85,M,4000,0
1808,65,M,23801,0
1809,70,M,6000,0
1810,55,F,15833,1
1811,30,M,4300,1
1812,68,M,7000,0
1813,59,F,6167,1
1814,41,M,7611,3
1815,57,M,7200,3
1816,41,F,2750,0
1817,64,M,,0
1818,51,F,2332,0
1819,53,F,5700,1
1820,48,M,9328,0
1821,74,F,3600,0
1822,61,M,4250,0
1823,35,M,9100,2
1824,64,F,,0
1825,37,M,2975,1
1826,48,F,11333,0
1827,76,M,4000,0
1828,26,M,,0
1829,40,M,5900,2
1830,49,F,,0
1831,23,M,1000,0
1832,84,M,,0
1833,36,F,2425,0
1834,61,M,,0
1835,51,M,1500,2
1836,90,F,,0
1837,66,M,1690,0
1838,43,F,5000,0
1839,63,F,7783,1
1840,69,M,,0
1841,52,F,13868,4
1842,46,M,7166,0
1843,41,M,,1
1844,77,F,,0
1845,29,M,8656,1
1846,28,F,,0
1847,45,M,4000,3
1848,51,M,,0
1849,51,M,6400,0
1850,49,F,4200,2
1851,60,M,6892,0
1852,51,M,5500,0
1853,36,F,5348,0
1854,77,M,0,0
1855,51,M,7000,0
1856,47,F,14025,4
1857,62,M,11300,2
1858,44,F,6799,0
1859,52,F,0,2
1860,56,M,,0
1861,65,F,1880,0
1862,37,M,1409,2
1863,56,M,4499,0
1864,55,F,4300,1
1865,46,M,5559,3
1866,42,F,4769,0
1867,33,M,2000,0
1868,34,M,,0
1869,25,M,3000,0
1870,50,F,,0
1871,73,M,3970,1
1872,67,M,4574,0
1873,82,F,2100,0
1874,65,M,11500,0
1875,46,M,4407,0
1876,50,F,10800,2
1877,37,M,8582,3
1878,48,F,6500,2
1879,67,F,2400,0
1880,44,M,10416,1
1881,30,F,4000,4
1882,48,M,7600,2
1883,47,M,3167,0
1884,64,F,5667,1
1885,37,M,12000,2
1886,59,F,6666,1
1887,52,M,3591,1
1888,48,M,3720,2
1889,53,M,13166,1
1890,58,F,8166,0
1891,56,M,9000,0
1892,83,M,,
1893,35,F,3493,0
1894,48,M,,2
1895,53,M,1696,1
1896,38,F,5100,3
1897,81,M,1950,0
1898,29,F,1939,0
1899,63,F,,0
1900,39,M,8400,1
1901,44,F,5300,2
1902,55,M,0,0
1903,60,M,5373,0
1904,34,F,2800,2
1905,63,M,,0
1906,28,F,,
1907,74,M,9050,2
1908,31,M,7700,1
1909,64,M,2614,0
1910,57,F,15000,0
1911,57,M,1,0
1912,36,M,7600,0
1913,28,F,3600,0
1914,24,M,1462,0
1915,46,M,8450,3
1916,36,F,2500,0
1917,47,M,5583,2
1918,32,F,2711,2
1919,52,F,5400,1
1920,75,M,5884,0
1921,41,F,12750,2
1922,45,M,,0
1923,59,M,3000,0
1924,62,F,3800,0
1925,43,M,,3
1926,60,F,,0
1927,33,M,4016,2
1928,72,M,,1
1929,57,M,4166,3
1930,47,F,,0
1931,48,M,2987,1
1932,44,M,8710,2
1933,68,F,5555,0
1934,48,M,6916,0
1935,59,M,,0
1936,42,F,5500,0
1937,66,M,4919,0
1938,61,F,5884,0
1939,24,F,820,0
1940,43,M,15000,2
1941,42,F,14166,1
1942,73,M,8000,1
1943,27,M,1500,0
1944,54,F,,0
1945,35,M,5166,0
1946,54,F,4926,3
1947,46,M,5021,3
1948,59,M,,0
1949,59,M,5967,0
1950,91,F,,0
1951,57,M,,0
1952,50,M,1600,0
1953,32,F,2590,0
1954,31,M,,0
1955,58,M,10600,0
1956,86,F,,
1957,71,M,5666,0
1958,74,F,,
1959,80,F,15500,1
1960,49,M,4000,2
1961,35,F,3000,3
1962,53,M,8680,3
1963,63,M,,0
1964,58,F,4645,2
1965,31,M,3500,0
1966,28,F,4225,0
1967,48,M,13287,3
1968,36,M,5716,2
1969,69,M,,0
1970,55,F,8500,3
1971,35,M,9000,0
1972,60,M,19000,0
1973,27,F,2900,0
1974,55,M,14383,3
1975,30,M,,0
1976,71,F,0,0
1977,65,M,4600,0
1978,66,F,6722,0
1979,37,F,2500,0
1980,69,M,1500,0
1981,40,F,7000,2
1982,44,M,8300,0
1983,48,M,,1
1984,50,F,,1
1985,61,M,,0
1986,56,F,5612,1
1987,56,M,4000,2
1988,38,M,10000,2
1989,51,M,13400,2
1990,35,F,5417,0
1991,64,M,,0
1992,48,M,,0
1993,56,F,2916,1
1994,56,M,,0
1995,67,M,5200,0
1996,72,F,9850,2
1997,53,M,15862,0
1998,47,F,4646,2
1999,24,F,1200,1
2000,45,M,,0
2001,42,F,4500,3
2002,49,M,4936,0
2003,55,M,6750,1
2004,39,F,9833,2
2005,74,M,4300,0
2006,30,F,,0
2007,42,M,9500,2
2008,63,M,6700,0
2009,41,M,6101,2
2010,84,F,4379,0
2011,71,M,6500,0
2012,51,M,2500,0
2013,44,F,9400,1
2014,65,M,8000,0
2015,56,M,7701,3
2016,45,F,4000,0
2017,44,M,10000,0
2018,48,F,6879,4
2019,45,F,11700,3
2020,55,M,14033,0
2021,74,F,,0
2022,82,M,,0
2023,55,M,1584,1
2024,41,F,2539,0
2025,44,M,,0
2026,61,F,4756,0
2027,30,M,3811,0
2028,78,M,10000,0
2029,48,M,96500,1
2030,52,F,10330,3
2031,44,M,,0
2032,47,M,2972,3
2033,49,F,581,0
2034,46,M,10095,2
2035,66,M,9791,2
2036,43,F,3000,2
2037,56,M,9900,1
2038,54,F,2200,0
2039,73,F,10500,0
2040,34,M,2500,0
2041,52,F,,0
2042,78,M,3538,0
2043,62,M,1162,0
2044,57,F,12916,0
2045,31,M,4416,2
2046,51,F,8748,0
2047,33,M,4275,0
2048,48,M,6750,0
2049,30,M,3400,0
2050,56,F,7800,1
2051,39,M,4600,2
2052,52,M,7550,0
2053,39,F,4000,0
2054,70,M,6366,0
2055,46,M,6284,1
2056,40,F,3260,0
2057,60,M,10480,2
2058,66,F,0,2
2059,45,F,3490,0
2060,84,M,,0
2061,51,F,,0
2062,69,M,5000,1
2063,50,M,6400,3
2064,54,F,8000,2
2065,64,M,2916,1
2066,25,F,2881,0
2067,62,M,6216,2
2068,48,M,6000,2
2069,62,M,,0
2070,63,F,6666,1
2071,47,M,3857,2
2072,56,M,8050,2
2073,32,F,4200,0
2074,60,M,10000,0
2075,31,M,1835,0
2076,72,F,10000,3
2077,60,M,,0
2078,44,F,6150,3
2079,48,F,2500,0
2080,50,M,1500,1
2081,58,F,10416,0
2082,46,M,0,2
2083,52,M,1100,0
2084,38,F,10000,0
2085,51,M,,0
2086,47,F,5000,0
2087,67,M,2190,0
2088,46,M,15416,1
2089,71,M,15000,0
2090,50,F,1883,2
2091,44,M,14166,2
2092,34,M,2400,2
2093,64,F,4418,0
2094,42,M,4378,1
2095,80,M,2666,0
2096,48,F,6000,4
2097,46,M,40650,4
2098,76,F,2800,1
2099,49,F,7585,3
2100,48,M,,4
2101,83,F,,0
2102,80,M,10000,0
2103,27,M,1850,0
2104,42,F,2500,1
2105,59,M,13366,2
2106,47,F,15000,3
2107,68,M,12584,5
2108,74,M,1081,0
2109,55,M,1600,1
2110,72,F,8000,0
2111,48,M,15111,3
2112,58,M,12500,1
2113,69,F,2989,0
2114,61,M,13167,0
2115,53,M,5404,2
2116,61,F,,0
2117,40,M,8000,3
2118,41,F,12307,1
2119,38,F,6000,2
2120,79,M,3566,1
2121,56,F,10866,1
2122,44,M,20000,4
2123,32,M,3500,0
2124,61,F,8501,1
2125,62,M,,0
2126,37,F,9600,1
2127,45,M,3350,2
2128,43,M,7000,3
2129,23,M,898,0
2130,28,F,2600,0
2131,60,M,11411,0
2132,57,M,,0
2133,48,F,1200,0
2134,39,M,4310,3
2135,45,M,7500,3
2136,50,F,6291,2
2137,59,M,4500,2
2138,66,F,6000,2
2139,55,F,11179,1
2140,70,M,5619,0
2141,63,F,15100,0
2142,24,M,1157,0
2143,30,M,3600,1
2144,60,F,,0
2145,33,M,7640,3
2146,40,F,,0
2147,45,M,2800,0
2148,29,M,3247,0
2149,32,M,3201,0
2150,67,F,2344,0
2151,33,M,,0
2152,74,M,5000,0
2153,38,F,,0
2154,67,M,3800,0
2155,63,M,,
2156,49,F,3200,1
2157,45,M,6250,2
2158,60,F,11240,1
2159,63,F,4220,0
2160,55,M,5227,1
2161,38,F,6232,2
2162,62,M,,0
2163,53,M,,0
2164,73,F,,0
2165,49,M,,3
2166,45,F,9286,2
2167,23,M,1750,0
2168,30,M,5500,3
2169,97,M,3287,0
2170,78,F,,0
2171,44,M,12083,3
2172,55,M,9255,0
2173,63,F,917,0
2174,31,M,,0
2175,48,M,7721,1
2176,63,F,7083,0
2177,76,M,,
2178,67,F,,0
2179,48,F,4224,0
2180,57,M,1540,0
2181,49,F,13000,7
2182,26,M,2500,1
2183,51,M,,0
2184,59,F,13000,0
2185,86,M,,0
2186,62,F,,0
2187,74,M,,1
2188,41,M,4635,0
2189,73,M,,0
2190,54,F,2100,2
2191,50,M,12200,1
2192,39,M,6400,0
2193,84,F,6500,0
2194,50,M,4900,0
2195,69,M,4081,1
2196,33,F,9500,0
2197,41,M,5083,2
2198,65,F,5000,0
2199,39,F,2500,3
2200,62,M,9000,2
2201,40,F,3548,0
2202,69,M,9000,1
2203,63,M,0,0
2204,65,F,,
2205,53,M,15200,1
2206,79,F,2500,0
2207,51,M,4100,0
2208,41,M,3000,0
2209,65,M,4166,0
2210,50,F,3333,1
2211,39,M,9000,0
2212,79,M,4191,0
2213,64,F,800,0
2214,75,M,7500,1
2215,79,M,,
2216,52,F,3750,3
2217,72,M,5420,1
2218,86,F,7735,0
2219,62,F,3000,0
2220,59,M,,0
2221,55,F,7259,2
2222,71,M,0,0
2223,64,M,0,0
2224,53,F,12000,1
2225,49,M,2000,0
2226,56,F,,0
2227,58,M,6700,0
2228,37,M,10833,2
2229,50,M,13961,1
2230,45,F,10000,3
2231,32,M,2300,0
2232,38,M,5000,0
2233,60,F,15566,1
2234,63,M,5667,0
2235,41,M,11263,2
2236,41,F,,2
2237,84,M,,0
2238,65,F,5345,0
2239,71,F,11440,0
2240,22,M,800,0
2241,53,F,9100,2
2242,58,M,11666,1
2243,23,M,820,0
2244,76,F,5500,0
2245,58,M,11140,2
2246,44,F,1500,2
2247,58,M,12400,1
2248,31,M,7573,0
2249,69,M,16483,0
2250,63,F,4379,0
2251,47,M,5329,3
2252,41,M,8094,2
2253,26,F,3917,0
2254,71,M,5003,0
2255,67,M,,0
2256,53,F,2800,0
2257,54,M,800,0
2258,81,F,7900,1
2259,64,F,,0
2260,29,M,2400,1
2261,61,F,9083,0
2262,23,M,1200,0
2263,76,M,3500,0
2264,35,F,4800,1
2265,54,M,26000,1
2266,53,F,11397,2
2267,60,M,3727,4
2268,51,M,12483,0
2269,62,M,3800,0
2270,46,F,4854,2
2271,54,M,3233,0
2272,42,M,3612,0
2273,60,F,,0
2274,50,M,12500,0
2275,59,M,1500,2
2276,77,F,,
2277,33,M,3000,0
2278,56,F,4500,0
2279,41,F,1500,0
2280,61,M,15000,2
2281,37,F,3000,2
2282,63,M,,0
2283,44,M,4100,1
2284,46,F,,0
2285,34,M,7243,1
2286,61,F,1750,0
2287,85,M,,
2288,47,M,3550,0
2289,74,M,,0
2290,50,F,,0
2291,68,M,,0
2292,49,M,150000,3
2293,81,F,,0
2294,70,M,3000,0
2295,35,M,5350,0
2296,43,F,5000,5
2297,47,M,3583,0
2298,46,F,6235,1
2299,46,F,0,0
2300,69,M,8675,0
2301,40,F,5416,0
2302,79,M,10834,0
2303,21,M,,0
2304,44,F,4420,1
2305,33,M,2000,1
2306,26,F,1,0
2307,45,M,4673,3
2308,23,M,,
2309,53,M,5300,1
2310,26,F,6592,2
2311,41,M,,0
2312,30,M,4000,2
2313,41,F,5900,3
2314,55,M,10583,1
2315,59,M,3720,0
2316,62,F,4200,1
2317,45,M,5000,0
2318,63,F,,0
2319,38,F,6200,1
2320,41,M,0,0
2321,56,F,8300,0
2322,32,M,5400,0
2323,54,M,6399,2
2324,45,F,8339,1
2325,66,M,3499,0
2326,77,F,,0
2327,37,M,7182,2
2328,39,M,2080,0
2329,56,M,11250,2
2330,61,F,,1
2331,64,M,,
2332,36,M,4163,1
2333,31,F,,1
2334,89,M,,0
2335,43,M,4677,2
2336,30,F,2800,1
2337,48,M,,3
2338,59,F,3987,0
2339,78,F,,0
2340,49,M,7200,0
2341,42,F,3830,0
2342,24,M,820,0
2343,61,M,,0
2344,69,F,,0
2345,62,M,5700,1
2346,35,F,2875,0
2347,59,M,12946,1
2348,47,M,19666,1
2349,53,M,3225,2
2350,53,F,4000,1
2351,39,M,2191,1
2352,50,M,3000,0
2353,52,F,4999,0
2354,70,M,,0
2355,50,M,7215,0
2356,56,F,,0
2357,56,M,6000,1
2358,50,F,5694,0
2359,57,F,7500,1
2360,47,M,15000,1
2361,64,F,7800,2
2362,44,M,742,2
2363,40,M,3200,0
2364,52,F,9916,1
2365,37,M,6667,2
2366,29,F,3000,1
2367,58,M,,0
2368,28,M,0,1
2369,51,M,5116,0
2370,34,F,,
2371,79,M,4000,0
2372,67,M,,0
2373,57,F,5258,1
2374,47,M,8450,0
2375,43,M,,1
2376,32,F,,0
2377,33,M,4833,0
2378,74,F,16483,0
2379,52,F,11111,0
2380,82,M,3064,0
2381,30,F,3995,0
2382,59,M,14166,0
2383,68,M,,0
2384,62,F,800,0
2385,76,M,10500,0
2386,45,F,,0
2387,45,M,,0
2388,32,M,3516,0
2389,56,M,,0
2390,56,F,1744,0
2391,55,M,4166,1
2392,30,M,9083,1
2393,23,F,1000,0
2394,63,M,9350,0
2395,66,M,,0
2396,45,F,2600,2
2397,62,M,,0
2398,65,F,5833,1
2399,29,F,4480,0
2400,63,M,4583,0
2401,26,F,5417,0
2402,59,M,4201,0
2403,56,M,10960,3
2404,34,F,6566,4
2405,85,M,,0
2406,64,F,,1
2407,49,M,8467,3
2408,51,M,11500,0
2409,60,M,4416,0
2410,46,F,8583,3
2411,46,M,4600,3
2412,44,M,7100,3
2413,84,F,6641,0
2414,46,M,8100,2
2415,36,M,9700,0
2416,43,F,9499,3
2417,67,M,,
2418,61,F,10750,1
2419,47,F,4000,0
2420,67,M,8100,1
2421,36,F,4666,0
2422,45,M,,0
2423,34,M,6550,0
2424,43,F,,0
2425,57,M,,2
2426,60,F,2980,1
2427,33,M,4309,0
2428,47,M,,1
2429,46,M,3944,0
2430,48,F,3083,2
2431,56,M,22500,1
2432,71,M,3476,0
2433,56,F,8800,1
2434,60,M,13250,0
2435,34,M,2245,1
2436,54,F,16270,0
2437,47,M,6750,1
2438,63,F,931,0
2439,67,F,4152,0
2440,25,M,820,0
2441,48,F,,2
2442,49,M,3600,2
2443,52,M,5234,4
2444,69,F,3335,0
2445,49,M,,4
2446,45,F,6000,0
2447,57,M,9583,1
2448,86,M,,0
2449,33,M,4500,1
2450,60,F,,0
2451,40,M,6800,3
2452,39,M,,0
2453,43,F,6000,2
2454,75,M,,0
2455,47,M,3500,0
2456,42,F,,0
2457,50,M,22533,2
2458,43,F,9583,2
2459,62,F,,0
2460,55,M,,
2461,56,F,2490,0
2462,34,M,3300,0
2463,61,M,,0
2464,48,F,6666,0
2465,33,M,,2
2466,46,F,,4
2467,57,M,,0
2468,55,M,,3
2469,40,M,1800,0
2470,43,F,4035,1
2471,51,M,12000,4
2472,81,M,3250,0
2473,60,F,5350,0
2474,39,M,26000,2
2475,50,M,11224,1
2476,55,F,5579,0
2477,49,M,4900,1
2478,45,F,,2
2479,57,F,,0
2480,79,M,,1
2481,46,F,,0
2482,34,M,1775,4
2483,53,M,,0
2484,53,F,10000,0
2485,54,M,8500,0
2486,57,F,3500,1
2487,53,M,,0
2488,58,M,18467,2
2489,50,M,5270,0
2490,60,F,3500,0
2491,37,M,6167,3
2492,38,M,6100,2
2493,30,F,3625,0
2494,51,M,6000,0
2495,84,M,,0
2496,48,F,5900,2
2497,54,M,,0
2498,74,F,,0
2499,25,F,4750,1
2500,78,M,1416,0
2501,22,F,1600,0
2502,48,M,,1
2503,60,M,7900,2
2504,43,F,3644,2
2505,41,M,25000,1
2506,68,F,5000,0
2507,46,M,4642,3
2508,54,M,,0
2509,51,M,14235,7
